ID_Ra_500prod,Navn,DSK Kategori,Name,DSK Category,Unit,Agriculture,iLUC,Food processing,Packaging,Transport,Retail,Total kg CO2-eq/kg,Energi (KJ/100 g),Fedt (g/100 g),Kulhydrat (g/100 g),Protein (g/100 g),Data sources,Comments,"GPC brick no, level 4",ID_food,ID_pack,ID_retail,GPC Category,GPC Kategori,"GPC brick no, level 4.1",Unnamed: 26,"GPC brick no, level 1",Unnamed: 28,"GPC brick no, level 2",Unnamed: 30,"GPC brick no, level 3",Unnamed: 32,Ekstra kategorier
Ra00328,"Citron, rå",Frugt,"Lemon, raw",Fruits,kg,0.08984285034360737,0.025360661757839444,0.0,0.1406239708057012,0.678531697868743,0.009920946706367229,0.9442801274822582,187.0,1.1,3.1,0.5,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005882,Cm088,Pa059,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005882,Lemons,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50250600.0,Citrus,
Ra00329,"Vandmelon, rå",Frugt,"Watermelon, raw",Fruits,kg,0.029931886121101176,0.00837313401938828,0.0,0.0,0.7292821375601395,0.009920946706367229,0.7775081044069961,140.0,0.1,6.5,0.8,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006037,Cm177,,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10006037,Watermelons,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50260800.0,Melons,
Ra00330,"Appelsin, rå",Frugt,"Orange, raw",Fruits,kg,0.10100104677799997,0.02463184171446641,0.0,0.06481263566028776,0.6103815040335214,0.009920946706367229,0.8107479748926427,205.0,0.1,8.2,0.9,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005889,Cm116,Pa040,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005889,Oranges,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50250600.0,Citrus,
Ra00331,"Honningmelon, rå",Frugt,"Melon, honeydew, raw",Fruits,kg,0.09735212584605121,0.01859918333889351,0.0,0.0,0.5795499600630026,0.009920946706367229,0.7054222159543146,113.0,0.2,5.4,0.6,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006180,Cm098,,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10006180,,,,,,,,
Ra00332,"Lime, rå",Frugt,"Lime, raw",Fruits,kg,0.08984285034360737,0.028128281857342785,0.0,0.06481263566028776,0.678531697868743,0.009920946706367229,0.8712364124363481,155.0,0.2,7.7,0.7,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005884,Cm088,Pa040,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005884,Limes,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50250600.0,Citrus,
Ra00333,"Ananas, rå",Frugt,"Pineapple, raw",Fruits,kg,0.09261077618559152,0.0199401296420041,0.0,0.0,0.5237879462723133,0.009920946706367229,0.6462597988062762,234.0,0.4,10.8,0.5,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005935,Cm127,,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005935,Pineapples,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50251100.0,Pineapples,
Ra00334,"Mango, rå",Frugt,"Mango, raw",Fruits,kg,0.18254972303387001,0.058480015469126796,0.0,0.1406239708057012,0.5381315061844323,0.009920946706367229,0.9297061621994975,282.0,0.5,14.2,0.5,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005969,Cm095,Pa059,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005969,Mangos,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50251900.0,Miscellaneous Fruit,
Ra00335,"Grapefrugt, rå",Frugt,"Grapefruit, raw",Fruits,kg,0.09172313999842782,0.02312096623444669,0.0,0.1406239708057012,0.5934822718446617,0.009920946706367229,0.8588712955896047,185.0,0.3,7,0.9,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005876,Cm072,Pa059,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005876,Grapefruits,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50250600.0,Citrus,
Ra00336,"Mandarin, rå",Frugt,"Tangerine, raw",Fruits,kg,0.08420498477772116,0.024881212227047034,0.0,0.1406239708057012,0.7132061742914508,0.009920946706367229,0.9728372888082875,201.0,0.0,8.3,0.8,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005887,Cm163,Pa059,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005887,Satsuma Mandarins,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50250600.0,Citrus,
Ra00337,"Kiwi, rå",Frugt,"Kiwi fruit, raw",Fruits,kg,0.160381032034822,0.02609245227775437,0.0,0.1406239708057012,0.5883209778168796,0.009920946706367229,0.9253393796415245,263.0,0.8,11.7,1,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005937,Cm085,Pa059,Ma0332,Fruits - unprepared/unprocessed (fresh),Frugt - uforarbejdet (frisk),10005937,Kiwifruits,50000000.0,Food/Beverage/Tobacco,50250000.0,Fruits – Unprepared/Unprocessed (Fresh),50251200.0,Kiwifruits,
Ra00338,"Kalkun, bryst (filet), kogt/røget, pålæg",Kød/fjerkræ,"Turkey, breast, boiled/smoked, sliced",Meat/poultry,kg,2.157361244949068,0.5446342098186938,0.1922756435830792,0.0210634785418874,0.104141968344628,0.0003263600625320798,3.0198029052998883,453.0,1.8,1.7,21,Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020d); Davis and Sonesson (2008).,"It has been assumed that the food processing industry is located in Denmark. Cooked turkey breast is approximated with data for cooked pork ham, replacing pork meat by turkey meat. Cooked pork ham composition obtained from a Danish product in Open Food Facts (2020d). Manufacturing assumed as pork sausages from Davis and Sonesson (2008). Ingredients are assumed to be wasted by 3%. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005784,Fa0065,Pa022,Ma0333,Meat/poultry/other animals,Kød/fjerkræ,10005784,Turkey – Prepared/Processed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240100.0,Meat/Poultry/Other Animals – Prepared/Processed,
Ra00339,"Kalkun, kød, rå",Kød/fjerkræ,"Turkey, flesh only, raw",Meat/poultry,kg,2.395530505212172,0.6091615354962301,-0.1086763768725756,0.1406239708057012,0.143608022852186,0.0003263600625320798,3.180574017556246,444.0,2.2,0,21.3,Data on inputs and outputs of the food processing industry is modelled using: Miller (1968).,It has been assumed that the food processing industry is located in Denmark. Yield of lean meat from turkey carcass from Miller (1968). Processing of meat (energy etc.) is neglected. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10005803,Fa0056,Pa059,Ma0333,Meat/poultry/other animals,Kød/fjerkræ,10005803,Turkey – Unprepared/Unprocessed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240200.0,Meat/Poultry/Other Animals – Unprepared/Unprocessed,
Ra00340,"Kalkunkød, hakket, 5-10% fedt, råt",Kød/fjerkræ,"Turkey, mince, 5-10% fat, raw",Meat/poultry,kg,2.24121719045924,0.597110260150079,0.2558261395992744,0.1406239708057012,0.109373292946247,0.0003263600625320798,3.344477214023074,657.0,8.5,0,20.1,Data on inputs and outputs of the food processing industry is modelled using: No specific sources for this product. See comments field.,"It has been assumed that the food processing industry is located in Denmark. Modelled as lean turkey meat (assumes 2.2% fat, as declared in FRIDA database (DTU 2019) for turkey flesh) plus added turkey fat to achieve 8.5% fat (as declared in FRIDA database for minced turkey). Manufacturing process is neglected. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005803,Fa0057,Pa059,Ma0333,Meat/poultry/other animals,Kød/fjerkræ,10005803,Turkey – Unprepared/Unprocessed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240200.0,Meat/Poultry/Other Animals – Unprepared/Unprocessed,
